,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
5,"(-8, 2, 2, 2, 2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],16,9,17,10
23,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Bassus],[Bassus],3,6,4,7
27,"(-5, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Bassus],[Tenor],3,17,4,18
30,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],3,76,4,77
32,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Bassus],3,75,4,76
33,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,3,55,4,56
38,"(-5, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Bassus],[Tenor],6,17,7,18
41,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],6,76,7,77
43,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Bassus],6,75,7,76
44,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,6,55,7,56
65,"(-5, 2, 2, 2, 2)",0.75,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],15,17,16,18
69,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Tenor],15,78,16,79
73,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],17,17,18,18
75,"(-5, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],17,76,18,77
78,"(-5, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],SecundusSuperius,17,55,18,56
80,"(-5, 2, 2, 2, 2)",0.4166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],17,91,18,92
83,"(-5, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Bassus],17,75,18,76
88,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Bassus],91,75,92,76
92,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],76,75,77,76
93,"(-5, 2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],SecundusSuperius,76,55,77,56
98,"(-5, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,75,55,76,56
99,"(-5, 2, 2, 2, 2)",0.25,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Bassus,75,42,76,43
101,"(-5, 2, 3, 2, -4)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Bassus],10,9,12,10
102,"(-5, 2, 3, 2, -4)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Bassus],10,12,12,14
104,"(-5, 2, 3, 2, -4)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Bassus],[Bassus],9,12,10,14
140,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],63,66,64,67
141,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],63,61,64,62
142,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],63,66,64,67
143,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],63,60,64,61
144,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,63,2,64,3
146,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,63,2,64,3
147,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],66,61,67,62
148,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],66,66,67,67
149,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],66,60,67,61
150,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,66,2,67,3
152,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,66,2,67,3
153,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Tenor],61,66,62,67
154,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],61,60,62,61
155,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,61,2,62,3
157,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,61,2,62,3
158,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],66,60,67,61
159,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,66,2,67,3
161,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,66,2,67,3
162,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],PrimusSuperius,60,2,61,3
164,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Contratenor,60,2,61,3
166,"(-4, -2, 2, 2, 2)",0.0,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,PrimusSuperius,Contratenor,2,2,3,3
179,"(-4, 1, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Bassus],[Tenor],6,17,7,18
182,"(-4, 1, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,6,55,7,56
198,"(-4, 1, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],17,17,18,18
200,"(-4, 1, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],SecundusSuperius,17,55,18,56
201,"(-4, 1, 2, 2, 2)",0.4166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],17,91,18,92
209,"(-4, 2, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],33,109,34,109
211,"(-4, 2, -2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Agnus Dei,[Superius],PrimusTenor,33,12,34,14
232,"(-4, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,31,115,32
236,"(-4, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Superius],PrimusTenor,114,65,115,67
250,"(-4, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusTenor,109,12,109,14
259,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Superius],19,22,20,23
260,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],19,23,20,24
261,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Bassus,19,48,20,49
262,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],22,23,23,24
263,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Bassus,22,48,23,49
264,"(-4, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,23,48,24,49
285,"(-4, 2, 2, -2, -2)",0.75,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,SecundusTenor,49,48,50,49
307,"(-4, 2, 2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Bassus],4,81,4,81
309,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],PrimusTenor,4,39,4,39
312,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Bassus],[Bassus],3,6,4,7
317,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Bassus],[Tenor],3,17,4,18
323,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],3,76,4,77
325,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Bassus],3,75,4,76
327,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,3,55,4,56
328,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,3,39,4,39
335,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Bassus],[Tenor],6,17,7,18
341,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],6,76,7,77
343,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Bassus],[Bassus],6,75,7,76
345,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,6,55,7,56
346,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,6,39,7,39
397,"(-4, 2, 2, 2, 2)",0.75,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],15,17,16,18
404,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Tenor],15,78,16,79
412,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],17,17,18,18
416,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],17,76,18,77
420,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],SecundusSuperius,17,55,18,56
436,"(-4, 2, 2, 2, 2)",0.4166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],17,91,18,92
438,"(-4, 2, 2, 2, 2)",0.4166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],17,25,18,26
441,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Bassus],17,75,18,76
445,"(-4, 2, 2, 2, 2)",0.9166666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,17,68,18,68
448,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],91,25,92,26
451,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Bassus],91,75,92,76
455,"(-4, 2, 2, 2, 2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,91,68,92,68
468,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],25,75,26,76
472,"(-4, 2, 2, 2, 2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,25,68,26,68
475,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],76,75,77,76
477,"(-4, 2, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],SecundusSuperius,76,55,77,56
478,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,76,39,77,39
488,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],SecundusSuperius,75,55,76,56
490,"(-4, 2, 2, 2, 2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,75,68,76,68
491,"(-4, 2, 2, 2, 2)",0.25,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Bassus,75,42,76,43
496,"(-4, 2, 2, 2, 2)",1.0,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,SecundusSuperius,PrimusTenor,55,39,56,39
501,"(-4, 2, 2, 2, 2)",0.75,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,PrimusTenor,Bassus,68,42,68,43
531,"(-4, 3, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,31,64,32,65
532,"(-4, 3, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],103,105,104,106
535,"(-4, 3, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,103,57,104,58
539,"(-4, 3, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,103,64,104,65
542,"(-4, 3, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,105,57,106,58
546,"(-4, 3, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,105,64,106,65
549,"(-4, 3, -2, -2, -2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,38,12,40,14
571,"(-4, 3, -2, -2, 1)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],44,10,46,12
574,"(-4, 4, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],10,9,11,10
575,"(-4, 4, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],10,12,11,13
576,"(-4, 4, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],10,16,11,17
580,"(-4, 4, -2, -2, -2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Contratenor],10,36,11,37
586,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Tenor],9,12,10,13
587,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Tenor],9,16,10,17
597,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Tenor],12,16,13,17
624,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Gloria,[Tenor],[Tenor],47,56,48,57
626,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Contratenor],47,84,48,85
628,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Tenor],47,86,48,87
632,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Contratenor],56,84,57,85
634,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Tenor],56,86,57,87
640,"(-4, 4, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,36,12,37,14
643,"(-4, 4, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Tenor],84,86,85,87
648,"(-4, 4, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,73,64,74,65
652,"(-4, 4, -2, -2, 1)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Tenor],10,125,12,127
658,"(-4, 4, -2, -2, 2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Tenor],10,125,12,127
681,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Bassus],17,111,18,112
685,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],17,25,18,26
697,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,17,8,18,9
703,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Tenor],36,27,38,29
711,"(-3, -3, 2, 2, 2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],36,51,38,52
758,"(-3, -3, 2, 2, 2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],27,51,29,52
820,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],111,25,112,26
832,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusSuperius,111,8,112,9
882,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],2,4,3,6
893,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],25,63,26,64
894,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],25,66,26,67
896,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],25,61,26,62
897,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],25,66,26,67
899,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],25,60,26,61
901,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,25,2,26,3
902,"(-3, -3, 2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,25,8,26,9
904,"(-3, -3, 2, 2, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,25,2,26,3
936,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],63,66,64,67
938,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],63,61,64,62
939,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],63,66,64,67
941,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],63,60,64,61
943,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,63,2,64,3
946,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,63,2,64,3
950,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],66,61,67,62
951,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],66,66,67,67
953,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],66,60,67,61
955,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,66,2,67,3
958,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,66,2,67,3
963,"(-3, -3, 2, 2, 2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],10,4,11,6
972,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Tenor],61,66,62,67
974,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],61,60,62,61
976,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,61,2,62,3
979,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,61,2,62,3
983,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Tenor],[Bassus],66,60,67,61
985,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,66,2,67,3
988,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,66,2,67,3
1000,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],PrimusSuperius,60,2,61,3
1003,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Contratenor,60,2,61,3
1011,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,80,67,81,68
1014,"(-3, -3, 2, 2, 2)",0.0,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,PrimusSuperius,Contratenor,2,2,3,3
1028,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],9,3,10,3
1036,"(-3, -2, -2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Superius],9,64,10,65
1037,"(-3, -2, -2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Superius],9,69,10,70
1040,"(-3, -2, -2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Contratenor],9,68,10,69
1047,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Superius],9,32,10,34
1048,"(-3, -2, -2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Superius],9,36,10,37
1049,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Superius],9,38,10,38
1054,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Contratenor],9,31,10,33
1068,"(-3, -2, -2, 2, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],SecundusSuperius,9,51,10,52
1114,"(-3, -2, -2, 2, 2)",0.75,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Contratenor],SecundusSuperius,9,38,10,39
1122,"(-3, -2, -2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Tenor],[Tenor],3,13,3,15
1129,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Superius],3,64,3,65
1130,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Superius],3,69,3,70
1133,"(-3, -2, -2, 2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Contratenor],3,68,3,69
1137,"(-3, -2, -2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Tenor],3,35,3,36
1140,"(-3, -2, -2, 2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Tenor],[Superius],3,32,3,34
