,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
74,"(-3, -2, 5, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Tenor,Bassus,33,20,35,22
75,"(-3, -2, 5, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Tenor,Bassus,33,25,35,27
76,"(-3, -2, 5, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Bassus,Bassus,16,20,18,22
77,"(-3, -2, 5, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Bassus,Bassus,16,25,18,27
78,"(-3, -2, 5, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Bassus,Bassus,20,25,22,27
79,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Altus,191,193,193,194
80,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,191,192,193,193
81,"(-3, 1, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,191,193,193,195
82,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,191,192,193,193
83,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,191,193,193,195
85,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,193,192,194,193
86,"(-3, 1, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,193,193,194,195
87,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,193,192,194,193
88,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,193,193,194,195
90,"(-3, 1, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Tenor,192,193,193,195
91,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,192,192,193,193
92,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,192,193,193,195
94,"(-3, 1, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,193,192,195,193
95,"(-3, 1, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,193,193,195,195
97,"(-3, 1, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,192,193,193,195
100,"(-3, 1, 4, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,265,83,267,85
102,"(-3, 1, 4, -2, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Tenor,[Superius],265,102,267,104
103,"(-3, 1, 4, -2, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Tenor,Tenor,265,103,267,105
105,"(-3, 1, 4, -2, -2)",0.0,Missa Ave Maria: Sanctus,Ave Maria,Tenor,[Superius],83,102,85,104
106,"(-3, 1, 4, -2, -2)",0.0,Missa Ave Maria: Sanctus,Ave Maria,Tenor,Tenor,83,103,85,105
109,"(-3, 1, 4, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,102,103,104,105
114,"(-3, 1, 4, 1, -3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,263,81,266,84
115,"(-3, 1, 4, 1, -3)",0.0,Missa Ave Maria: Credo,Ave Maria,Tenor,[Superius],263,100,266,103
116,"(-3, 1, 4, 1, -3)",0.0,Missa Ave Maria: Credo,Ave Maria,Tenor,Tenor,263,101,266,103
117,"(-3, 1, 4, 1, -3)",0.0,Missa Ave Maria: Sanctus,Ave Maria,Tenor,[Superius],81,100,84,103
118,"(-3, 1, 4, 1, -3)",0.0,Missa Ave Maria: Sanctus,Ave Maria,Tenor,Tenor,81,101,84,103
119,"(-3, 1, 4, 1, -3)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,100,101,103,103
124,"(-3, 2, -3, -2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Altus,155,156,156,158
125,"(-3, 2, -3, -2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Tenor,155,155,156,156
127,"(-3, 2, -3, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Tenor,156,155,158,156
130,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Altus,191,192,192,194
131,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,191,191,192,192
132,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,191,192,192,194
133,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,191,191,192,192
134,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,191,192,192,194
136,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,192,191,194,192
137,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,192,192,194,194
138,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,192,191,194,192
139,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,192,192,194,194
141,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Tenor,191,192,192,194
142,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,191,191,192,192
143,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,191,192,192,194
145,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,192,191,194,192
146,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,192,192,194,194
148,"(-3, 2, -3, 1, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,191,192,192,194
152,"(-3, 2, -3, 2, -2)",0.75,Missa Ave Maria: Credo,Ave Maria,Altus,[Superius],111,65,113,67
153,"(-3, 2, -3, 2, -2)",0.75,Missa Ave Maria: Credo,Ave Maria,Altus,Altus,111,67,113,69
154,"(-3, 2, -3, 2, -2)",0.75,Missa Ave Maria: Credo,Ave Maria,Altus,Tenor,111,68,113,70
155,"(-3, 2, -3, 2, -2)",0.75,Missa Ave Maria: Credo,Ave Maria,Altus,Bassus,111,70,113,72
160,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Altus,65,67,67,69
161,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,65,68,67,70
162,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Bassus,65,70,67,72
163,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,Altus,Tenor,67,68,69,70
164,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,Altus,Bassus,67,70,69,72
165,"(-3, 2, -3, 2, -2)",0.0,Ave Maria,Ave Maria,Tenor,Bassus,68,70,70,72
166,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],155,156,156,157
168,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,155,156,156
169,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,156,156,157
172,"(-3, 2, -3, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,155,185,156,186
177,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,155,157,156
178,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,156,157,157
181,"(-3, 2, -3, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,156,185,157,186
191,"(-3, 2, -3, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Tenor,Altus,135,33,136,34
193,"(-3, 2, -3, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Bassus,Bassus,155,156,156,157
196,"(-3, 2, -3, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,155,185,156,186
202,"(-3, 2, -3, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,156,185,157,186
217,"(-3, 2, -3, 2, 2)",1.0,Missa Ave Maria: Credo,Ave Maria,Tenor,Bassus,185,74,186,76
227,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Bassus,Bassus,84,76,86,77
282,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,59,263,60,264
289,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Sup[erius],Bassus,59,81,60,82
300,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Tenor,59,73,60,74
303,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,59,139,60,140
304,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],89,106,90,107
305,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,89,28,90,29
306,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,89,92,90,93
307,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,89,112,90,113
309,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,89,109,90,110
310,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],89,76,90,77
311,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],89,80,90,81
318,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,89,178,90,179
319,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,33,90,34
320,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,80,90,81
333,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,89,83,90,84
340,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Tenor,89,73,90,74
343,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,89,139,90,140
344,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,28,107,29
345,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,92,107,93
346,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,112,107,113
348,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,106,109,107,110
349,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,76,107,77
350,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,80,107,81
357,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,106,178,107,179
358,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,106,33,107,34
359,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,106,80,107,81
372,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,106,83,107,84
379,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Tenor,106,73,107,74
382,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,106,139,107,140
383,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,28,92,29,93
384,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,28,112,29,113
386,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,28,109,29,110
387,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],28,76,29,77
388,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],28,80,29,81
395,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,28,178,29,179
396,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,28,33,29,34
397,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,28,80,29,81
410,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,28,83,29,84
417,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Tenor,28,73,29,74
420,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,28,139,29,140
421,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,92,112,93,113
423,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,92,109,93,110
424,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],92,76,93,77
425,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],92,80,93,81
432,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,92,178,93,179
433,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,92,33,93,34
434,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,92,80,93,81
447,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,92,83,93,84
454,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Tenor,92,73,93,74
457,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,92,139,93,140
459,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,112,109,113,110
460,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],112,76,113,77
461,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],112,80,113,81
468,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,112,178,113,179
469,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,112,33,113,34
470,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,112,80,113,81
483,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,112,83,113,84
490,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Tenor,112,73,113,74
493,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,112,139,113,140
529,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],109,76,110,77
530,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],109,80,110,81
537,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,109,178,110,179
538,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Bassus,109,33,110,34
539,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Bassus,109,80,110,81
552,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Bassus,Altus,109,83,110,84
559,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Bassus,Tenor,109,73,110,74
562,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Bassus,Bassus,109,139,110,140
563,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Sup[erius],76,80,77,81
570,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,76,178,77,179
571,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,76,33,77,34
572,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,76,80,77,81
585,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,83,77,84
592,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Tenor,76,73,77,74
595,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Bassus,76,139,77,140
602,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,80,178,81,179
603,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,80,33,81,34
604,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,80,80,81,81
617,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,83,81,84
624,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Tenor,80,73,81,74
627,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Bassus,80,139,81,140
670,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],225,134,226,135
677,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,225,73,226,74
799,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,178,33,179,34
800,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,178,80,179,81
813,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Tenor,Altus,178,83,179,84
820,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Tenor,Tenor,178,73,179,74
823,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Tenor,Bassus,178,139,179,140
824,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,33,80,34,81
837,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,33,83,34,84
844,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Bassus,Tenor,33,73,34,74
847,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Bassus,Bassus,33,139,34,140
860,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,80,83,81,84
867,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Bassus,Tenor,80,73,81,74
870,"(-3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Bassus,Bassus,80,139,81,140
880,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,196,43,196,44
883,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,196,87,196,88
884,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Bassus,196,41,196,42
899,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Bassus,Bassus,263,81,264,82
910,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Ave Maria,Bassus,Tenor,263,73,264,74
913,"(-3, 2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Ave Maria,Bassus,Bassus,263,139,264,140
959,"(-3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,134,73,135,74
